Operateur;x;y;2G;3G;4G
20820;48.399373240562184;-4.084260686372084;1;1;0
20815;48.39936812245974;-4.083893743384757;0;1;1
20801;48.02920971309263;-4.034046575348816;0;1;0
20810;47.9413188980252;-4.0204536556932515;1;1;1
20801;47.94126174427486;-4.020351945748991;1;1;0
20820;47.941408362775014;-4.020317610291229;1;1;1
20820;47.8637400708242;-4.008417612142956;1;1;1
20815;47.8637400708242;-4.008417612142956;0;1;1
20801;47.86378648845902;-4.00839689658841;1;1;1
20810;47.863446448424675;-4.008190806609349;1;1;1
20820;47.984459661589355;-4.023947930847811;1;0;0
20801;48.09019936854797;-4.037565485905091;1;1;0
20801;47.98053913609523;-4.019107521384641;1;1;0
20815;48.15305012232233;-4.039991433664388;0;1;1
20820;48.009892858221896;-4.018509290814036;1;1;1
20815;48.01008109226065;-4.01853429047391;0;1;1
20810;48.00992214525463;-4.018472787991017;1;1;1
20820;48.51699020489937;-4.085095301011489;1;0;0
20801;48.66991612955824;-4.10577157287383;1;1;1
20815;48.67015584784477;-4.104631584013113;0;1;1
20801;47.884532287409996;-3.9991733989079523;0;1;0
20810;48.67030968693727;-4.104475277977363;1;1;1
20820;48.67027547015453;-4.10444334640943;1;1;1
20820;48.5176618982866;-4.082168073861127;1;1;1
20810;48.5176618982866;-4.082168073861127;1;1;1
20801;48.50291938191657;-4.079330302668225;0;1;0
20820;48.09867888099862;-4.024940000641605;1;1;1
20810;48.09867888099862;-4.024940000641605;1;1;1
20815;48.098879557098634;-4.024454221633464;0;1;1
20820;48.153259397298534;-4.028327595381136;1;1;1
20810;48.153259397298534;-4.028327595381136;1;1;1
20820;48.42469666475929;-4.063187196516232;1;1;1
20810;48.42469666475929;-4.063187196516232;1;1;1
20801;47.86058085541369;-3.9869076136623915;0;1;1
20810;47.98418989860313;-4.000347969049623;1;1;1
20820;47.98341939980215;-3.9993308715018494;1;1;1
20801;48.507207606514385;-4.069226649798623;1;1;1
20820;47.97188084976239;-3.9975346777812537;1;1;1
20810;47.97184399449755;-3.997395259634468;1;1;1
20815;47.97171749950896;-3.997243981623594;0;1;1
20801;48.5245542328236;-4.068987389267235;1;1;0
20810;47.910866107214524;-3.986823639616715;1;1;1
20820;47.91087008355421;-3.9867569715400566;1;1;1
20801;48.49257600683137;-4.06301094500362;1;1;0
20810;48.49271659413821;-4.062622254802295;1;1;1
20820;48.49274094252288;-4.062516830648855;1;1;1
20820;48.08749914698681;-4.006394518337253;1;1;1
20810;48.08749914698681;-4.006394518337253;1;1;1
20801;47.93736996924653;-3.983411835982237;1;1;0
20801;48.514612673953756;-4.0581825505141165;0;1;1
20820;48.655871578345334;-4.076418602164025;1;1;1
20810;48.655871578345334;-4.076418602164025;1;1;1
20801;48.02465063064869;-3.990881295839735;1;1;0
20820;48.56022591004615;-4.06055871085232;1;1;1
20810;48.5601582500122;-4.060481541623065;1;1;1
20815;48.516665576346305;-4.0522195024133465;0;1;1
20820;48.09902715531189;-3.990298657047504;1;0;0
20810;48.577712146509874;-4.049446831222162;1;1;1
20820;48.57777566524606;-4.049441789411113;1;1;1
20801;48.577839046365014;-4.04928701310925;1;1;1
20801;47.91330843348605;-3.956867978266252;1;1;1
20801;48.111331169792855;-3.979653962500983;1;1;1
20820;48.34631230705669;-4.0080869950673925;1;1;0
20810;48.34631230705669;-4.0080869950673925;1;1;0
20815;48.34632206606974;-4.008074747773728;0;1;0
20801;48.34635870976501;-4.00806608933333;1;1;0
20810;48.50303678560754;-4.028650983243644;1;1;1
20820;48.50334510573528;-4.028325437009782;1;1;1
20801;47.963025132814636;-3.946659705013266;1;1;0
20820;47.96231849259075;-3.9456253387818685;1;1;1
20815;47.96232824768678;-3.94561316868238;0;1;1
20810;47.962257322034056;-3.945590405009751;1;1;1
20801;47.872323791518475;-3.926296108900717;1;1;0
20810;47.92096905915139;-3.9285207123288806;1;1;1
20820;47.92102915784142;-3.928421055614147;1;1;1
20815;47.92102915784142;-3.928421055614147;0;1;1
20801;47.871672927512144;-3.919886599567785;1;1;1
20815;47.88194113696381;-3.917507550842765;0;1;1
20820;47.88201019296396;-3.9174091254179637;1;1;1
20810;47.88206398443791;-3.9174161485852923;1;1;1
20801;47.88196694153887;-3.917376618000998;1;1;0
20810;48.63234293252051;-4.015855530460534;1;1;1
20820;48.63221909620554;-4.015811638538334;1;1;1
20820;48.292006678076646;-3.9673715253651474;1;1;1
20810;48.292006678076646;-3.9673715253651474;1;1;1
20820;48.745278495456645;-4.02695797055618;1;0;0
20810;48.226522550576114;-3.9561598696239293;1;1;1
20820;48.226660159933445;-3.956123985454918;1;1;1
20815;48.226669914412874;-3.956111756327441;0;1;1
20815;47.90272860068055;-3.911395661221861;0;1;1
20801;47.902765248171114;-3.9113870083937323;1;1;0
20801;48.295471271092616;-3.9629983931527346;1;1;0
20810;48.69604995691201;-4.015889297477919;1;1;1
20820;48.69602050581746;-4.0157762078644295;1;1;1
20801;48.22837380959969;-3.952646324055927;1;1;0
20801;47.86566398332894;-3.903380190488949;1;1;1
20820;47.89561694676564;-3.9056047777628407;1;1;1
20810;47.89557526452848;-3.905545609661646;1;1;1
20815;48.69180898382005;-4.005416273839703;0;1;1
20801;48.691839048924386;-4.005365755192254;1;1;0
20810;48.746326312253295;-4.01147918484142;0;1;0
20820;47.9805546466967;-3.9092827094969604;1;1;1
20810;47.980109552905574;-3.90917073483493;1;1;1
20820;48.63312285679127;-3.9912869101189297;1;1;1
20815;48.63324171916937;-3.9912619571522625;0;1;1
20801;48.52873018485722;-3.9756074342799854;1;1;1
20801;47.860965898828596;-3.8860547319932834;1;1;0
20801;48.65881263007453;-3.9873141509536536;1;1;0
20810;47.87719946436486;-3.880536980371282;1;1;1
20820;47.87730940167713;-3.880510970461692;1;1;1
20801;47.87735579629838;-3.880490137880425;1;1;0
20820;48.13332781975661;-3.910950779756429;1;1;1
20810;48.13332781975661;-3.910950779756429;1;1;1
20801;48.71298254453756;-3.9877812454228088;1;1;0
20810;48.66901167261778;-3.98186365528642;1;1;1
20801;48.66888839915673;-3.9816562912874347;1;1;1
20810;48.71277207912887;-3.9875210669024925;1;1;1
20820;48.7127459965603;-3.9875039252989684;1;1;1
20820;48.66884179007826;-3.981527354579705;1;1;1
20815;48.66885154385854;-3.9815150268152673;0;1;0
20801;47.85851228445092;-3.868312061373942;0;1;0
20801;47.99461680739267;-3.884903483944258;1;1;0
20810;47.99127936281145;-3.8761926071397;1;1;1
20820;47.99111215738897;-3.8761170320194154;1;1;1
20815;47.99133706649889;-3.8761328254414464;0;1;1
20815;48.721537345624604;-3.9707780488619893;0;1;0
20820;48.72183007267678;-3.9694798181173887;1;1;1
20810;48.72183007267678;-3.9694798181173887;1;1;1
20801;48.72225995635929;-3.968923202150958;0;1;1
20810;47.94934388452537;-3.8643559088069592;1;1;1
20820;47.94943666398939;-3.8643141587758056;1;1;1
20820;48.52557611894318;-3.9370105674760074;1;1;1
20815;48.52557690821946;-3.93699707687627;0;1;1
20810;48.525552392910676;-3.9369530404000193;1;1;1
20815;47.80397461788327;-3.8414738249362705;0;1;0
20801;47.80401126232539;-3.841465140003443;1;1;0
20801;47.903684543919816;-3.8526878184327606;1;1;0
20810;47.90368025839492;-3.852606655558976;1;1;1
20820;47.903737173168935;-3.8525602806785675;1;1;1
20815;47.90374613894198;-3.852561440734295;0;1;1
20820;47.80992740498255;-3.8362333259768464;1;1;1
20810;47.80992740498255;-3.8362333259768464;1;1;1
20801;47.854648787268324;-3.8404970017976767;1;1;1
20820;47.856909640219286;-3.8294734532159604;1;1;1
20815;47.856910417650084;-3.829460130810956;0;1;1
20810;47.85700163500826;-3.8294450373344375;1;1;1
20801;47.970124799785424;-3.837688058817001;0;1;1
20820;47.97015714459625;-3.8375980806491845;1;1;1
20810;47.97015714459625;-3.8375980806491845;1;1;1
20801;47.95165165465189;-3.8318047361371277;0;1;1
20801;48.413114610129114;-3.889546037482326;1;1;0
20820;48.41332858253573;-3.889438497381631;1;1;1
20815;48.41332858253573;-3.889438497381631;0;1;1
20810;48.41332858253573;-3.889438497381631;1;1;1
20810;48.65974838439548;-3.913699366761413;1;1;1
20801;48.6597523171029;-3.913631739000786;1;1;0
20820;48.65971726246596;-3.9136134643488867;1;1;1
20801;47.8235744056;-3.7950540203162992;1;1;0
20815;48.613825648264275;-3.897678934346037;0;1;1
20801;48.61386306095169;-3.8976566404980892;1;1;0
20820;48.61386273236612;-3.897506803675722;1;1;0
20810;48.613753304583554;-3.8973697932916185;1;1;0
20801;48.06800599247103;-3.8243022203621453;1;1;0
20810;48.509903549379786;-3.8817795447281376;1;1;1
20801;48.510003694150846;-3.881765532813844;1;1;1
20820;48.51000021352889;-3.8816699424119077;1;1;1
20810;48.06812748898653;-3.8237654076264347;1;1;1
20820;48.068245876551025;-3.8232820951897972;1;1;1
20815;48.06824665317714;-3.823268719499461;0;1;1
20820;48.55136471284268;-3.8845021874596144;1;1;0
20801;48.55142318091041;-3.8844282782976065;1;1;0
20815;48.51027058645873;-3.878878685047322;0;1;1
20810;47.892832897908946;-3.798632245564265;1;1;1
20820;47.89277090728278;-3.798610858734714;1;1;1
20815;47.89277090728278;-3.798610858734714;0;1;1
20801;48.18969288833471;-3.823090461657053;1;1;1
20820;48.20096973089343;-3.8181614981523837;1;1;1
20810;48.20093887627077;-3.8179143254708703;1;1;1
20820;48.620175275393116;-3.8694410627166054;1;1;0
20810;48.620175275393116;-3.8694410627166054;1;1;0
20815;48.62018501796814;-3.869428725540857;0;1;0
20801;48.620212682595835;-3.869418745986251;1;1;0
20810;48.246693713909984;-3.820071345001498;1;1;1
20820;48.246607527488685;-3.8198438266686137;1;1;1
20801;47.80498320112993;-3.7576499702151973;1;1;1
20820;47.80495706875902;-3.7576332340666756;1;1;1
20810;47.80488840814408;-3.7575708571887234;1;1;1
20801;48.56547392928017;-3.8557227166611527;1;1;1
20801;48.582360985229485;-3.8564683067570895;0;1;0
20820;47.96232277120241;-3.7757023243312875;1;1;1
20815;47.96232277120241;-3.7757023243312875;0;1;1
20810;47.96228950913304;-3.7754963377061896;1;1;1
20820;48.57320169412211;-3.8524639064604034;1;1;1
20820;48.18388268377676;-3.8011208474402136;1;1;1
20810;48.18388268377676;-3.8011208474402136;1;1;1
20815;48.18389242248688;-3.8011085996093836;0;1;1
20810;48.561470593486874;-3.850150928157458;1;1;1
20820;48.56151657211171;-3.849980110002866;1;1;1
20815;48.561525533760175;-3.8499812841725576;0;1;1
20801;47.88237369253753;-3.7580394808852335;1;1;0
20801;47.85901386014004;-3.746780148526288;1;1;1
20810;47.85892726179926;-3.746715439783555;1;1;1
20820;47.85888473064241;-3.746669761387456;1;1;1
20815;47.858894465719516;-3.746657578490714;0;1;1
20820;48.56943215753175;-3.8306096052806913;1;0;0
20810;48.57861364600758;-3.8317279194652643;1;1;0
20820;48.57861597788632;-3.8316874019759393;1;1;0
20801;48.569762140269;-3.830367016884773;1;1;0
20815;48.579446612506324;-3.826665909748125;0;1;1
20801;48.57937294717973;-3.8265338196109404;1;1;0
20810;48.569437654170265;-3.8243928441629853;1;1;0
20815;48.56139412410701;-3.8213841175774186;0;1;1
20820;48.59277982764508;-3.8251412993320364;1;0;0
20820;48.467675544946694;-3.807128540141848;1;1;1
20810;48.468016681326404;-3.8065346881038824;1;1;1
20810;48.59076013972668;-3.815976272676694;1;1;1
20820;48.59070792009702;-3.815942240276316;1;1;1
20801;48.590745318171415;-3.8159198978999633;1;1;1
20801;48.56318775016666;-3.8118510420722966;1;1;1
20820;47.84749552866531;-3.7191747907814072;1;1;0
20820;47.88749563488342;-3.7150084721193526;1;1;1
20810;47.88749563488342;-3.7150084721193526;1;1;1
20801;48.22142318297244;-3.751372753862937;1;1;0
20810;48.51528413464439;-3.7883010951175535;1;1;0
20820;48.58419588797179;-3.790298302732713;1;1;1
20801;47.87093275384115;-3.6988816117104517;1;1;0
20810;48.58422586452989;-3.790247764585019;1;1;0
20801;48.53438116097499;-3.7830842902312547;1;1;0
20820;48.533621962316346;-3.782781924141416;1;1;1
20810;48.533642974395384;-3.782730268383511;0;0;1
20820;48.69589270453329;-3.802797568600665;1;1;0
20810;48.6959733545654;-3.802808090511725;1;1;1
20820;48.69601306869268;-3.8027450839791057;1;1;1
20801;48.696025899440144;-3.8026785701029304;1;1;1
20801;47.84509602102251;-3.69200837136923;1;1;1
20801;48.58542658976453;-3.7812452475599403;1;1;0
20820;48.34823375635914;-3.7499991069693435;1;1;1
20810;48.34823375635914;-3.7499991069693435;1;1;1
20815;48.348243488621996;-3.7499868114421044;0;1;0
20801;48.34831673778551;-3.749969134654938;1;1;0
20820;48.028879092251756;-3.708268359480025;1;1;1
20810;48.028879092251756;-3.708268359480025;1;1;1
20820;48.359946700155454;-3.750136693960095;1;1;1
20810;48.359946700155454;-3.750136693960095;0;0;1
20810;48.5492080789027;-3.7742097647366175;1;1;0
20820;47.93904134096933;-3.694341981775136;1;1;1
20810;47.9388867910474;-3.6942014636791;1;1;1
20801;47.93890624936672;-3.694177041896081;1;1;0
20801;47.803173497158;-3.6765731302076934;1;1;0
20820;48.40927449187406;-3.750002891762839;1;1;1
20810;48.40927449187406;-3.750002891762839;1;1;1
20820;48.00316832073331;-3.6977924316075095;1;1;1
20810;48.00316832073331;-3.6977924316075095;1;1;1
20815;48.00333124677596;-3.69778615825033;0;1;1
20801;48.00336787612129;-3.6977773413121366;1;1;1
20820;48.58009330668879;-3.7687015928705514;1;1;0
20815;48.57999681974221;-3.768335318990088;0;1;1
20801;48.03007621969617;-3.6961541140432326;1;1;1
20820;48.241983030562984;-3.706004585021754;1;1;1
20810;48.241983030562984;-3.706004585021754;1;1;1
20820;47.89621911119714;-3.6588737672817175;1;1;1
20810;47.89621911119714;-3.6588737672817175;1;1;1
20801;47.881623527132334;-3.655858190438884;1;1;0
20801;47.95511158975645;-3.6554210558260123;1;0;0
20815;47.87638899966731;-3.640836209376726;0;1;1
20801;48.5204889954339;-3.721346416654421;1;1;0
20820;47.81598519733567;-3.628234238175052;1;1;1
20810;47.816003134165776;-3.6282364788139216;1;1;1
20801;47.816032303193865;-3.628199894583996;1;1;1
20810;48.52528293905558;-3.7178438711409107;1;1;0
20820;48.52526883464472;-3.7177741007499376;1;1;0
20820;48.52526883464472;-3.7177741007499376;1;1;1
20820;48.64527041693123;-3.72556080442608;1;1;1
20810;48.645425070772525;-3.725539861147084;1;1;1
20801;48.645414033017886;-3.725415829945679;1;1;0
20801;48.243048726664576;-3.6724111083162048;1;1;0
20815;48.640402579452385;-3.722563458287736;0;1;1
20820;48.04816587122978;-3.645259371174422;1;1;1
20810;48.04816587122978;-3.645259371174422;1;1;1
20801;48.32979399418114;-3.661886203418703;1;1;0
20810;48.572493939547165;-3.6880643614454627;1;1;0
20801;48.57252615590668;-3.687973257033053;1;1;0
20810;47.79946697016743;-3.584093725092094;1;1;0
20820;47.79946846934373;-3.5840671020075137;1;1;0
20801;47.79947968701755;-3.5840282798970344;1;1;0
20815;48.573323283908515;-3.674131310353575;0;1;1
20820;48.57331583945041;-3.6741031524471928;1;1;0
20801;48.13237466411875;-3.6151453859002856;1;1;0
20820;48.33885726641384;-3.636410723383198;1;1;1
20810;48.33885726641384;-3.636410723383198;0;0;1
20815;48.33917407170908;-3.6363965839498413;0;1;1
20820;48.22046003285926;-3.6191605053348797;1;1;0
20815;48.22046078622997;-3.61914708810361;0;1;0
20801;48.22049740436888;-3.619138180311449;1;1;0
20810;48.221002066437535;-3.618512517795042;1;1;0
20801;48.17392705726854;-3.608927472983482;1;1;0
20801;48.25999742493228;-3.6158194555345124;1;1;0
20801;47.8712698995612;-3.5671473112054506;1;1;0
20810;48.677381521947474;-3.667024702428923;1;1;1
20820;48.67742785188733;-3.667003361980111;1;1;1
20820;47.88520942246328;-3.560617881998198;1;1;1
20810;47.88515934469822;-3.560544553090093;1;1;1
20801;47.885249031656116;-3.5605556565952337;1;1;1
20801;47.77358523621457;-3.543357929626428;1;1;1
20820;47.773604665032316;-3.5433335285852605;1;1;1
20810;47.77358970602828;-3.5432780957721333;1;1;1
20815;48.13190671831988;-3.5858154454449522;0;1;1
20810;48.13190377651401;-3.5855453012828447;1;1;1
20820;48.132009160487044;-3.585437061493389;1;1;1
20815;47.86304624558687;-3.5511248227159857;0;1;1
20801;47.86319795194052;-3.5509959478312165;1;1;1
20820;47.86305293851345;-3.5508438277911187;1;1;1
20810;47.86851420625402;-3.5458817186994938;1;1;0
20801;47.8766495076629;-3.545423304294148;1;1;0
20820;48.177803983626184;-3.582101842938848;1;1;1
20810;48.177803983626184;-3.582101842938848;1;1;1
20815;48.26412523601796;-3.584965563642785;0;1;1
20820;48.263926534019824;-3.58464319101595;1;1;0
20820;47.872224376002485;-3.535561818734172;1;1;1
20810;47.872224376002485;-3.535561818734172;1;1;1
20801;47.863301552441264;-3.533951882836347;1;1;0
20810;47.775105411245896;-3.5158255607423747;1;1;0
20801;47.77531197781148;-3.5147121202018674;1;1;0
20820;48.65193919831571;-3.6233395746450294;1;1;1
20810;48.65195938546397;-3.62330126596323;0;0;1
20801;48.27647986595591;-3.5758407744346394;0;1;1
20801;48.651998332293445;-3.623088232923941;1;1;0
20815;48.651946060314486;-3.6230543533052293;0;1;1
20815;47.96124530295695;-3.531861573183523;0;1;1
20820;47.96138327158284;-3.530843362573824;1;1;1
20810;47.96138327158284;-3.530843362573824;1;1;1
20801;47.96149084729607;-3.5306953032627617;1;1;0
20801;48.2783408090262;-3.5690128487074095;1;1;1
20820;48.55912174765172;-3.604117066858424;1;1;1
20810;48.55912174765172;-3.604117066858424;1;1;1
20801;48.28388496708129;-3.569489059740966;1;1;0
20810;48.283822956918485;-3.569305454688766;1;1;0
20820;48.283884231192154;-3.569177835242737;1;1;0
20820;48.51834515031841;-3.598455113819708;1;1;0
20801;48.09531786174516;-3.545543024533959;1;1;0
20815;48.51834294353968;-3.5983325402097392;0;1;1
20801;48.57269345330874;-3.6051785754216166;1;1;0
20815;47.89698669069669;-3.518863304702926;0;1;1
20801;47.897023308936916;-3.5188543820174956;1;1;0
20801;48.66231199776583;-3.6143956522792857;1;1;0
20801;47.73542131491205;-3.496394943118361;1;1;0
20801;48.27324866097094;-3.5608976376376695;0;0;0
20820;47.842618801446015;-3.5067614116288786;1;1;1
20810;47.84331685506789;-3.5067129063523397;1;1;1
20801;48.187032232752465;-3.546446713903846;1;1;0
20820;48.26685531599845;-3.5555564330942393;1;1;1
20810;48.26685531599845;-3.5555564330942393;1;1;0
20801;48.268457150784464;-3.5537005367049845;1;1;1
20801;47.78967539329378;-3.488493506012082;1;1;1
20820;47.789676026841995;-3.488319374216362;1;1;1
20810;47.789676026841995;-3.488319374216362;1;1;1
20810;48.52007592894145;-3.5744447665566392;1;1;1
20820;48.520179028396704;-3.5743761871984296;1;1;1
20801;48.27009489320704;-3.53882575669665;0;1;0
20810;47.63274326432307;-3.458549796342326;1;1;0
